video,label,id,t_start,t_end,frames
4CM11_5_L_#9,D0X,1,1,18,18
4CM11_5_L_#9,G09,12,19,85,67
4CM11_5_L_#9,B0B,3,86,412,327
4CM11_5_L_#9,G07,10,413,457,45
4CM11_5_L_#9,B0B,3,458,732,275
4CM11_5_L_#9,G04,7,733,800,68
4CM11_5_L_#9,B0B,3,801,1044,244
4CM11_5_L_#9,G03,6,1045,1104,60
4CM11_5_L_#9,B0B,3,1105,1403,299
4CM11_5_L_#9,D0X,1,1404,1532,129
4CM11_5_L_#9,G11,14,1533,1577,45
4CM11_5_L_#9,B0A,2,1578,1847,270
4CM11_5_L_#9,D0X,1,1848,2084,237
4CM11_5_L_#9,G08,11,2085,2149,65
4CM11_5_L_#9,B0A,2,2150,2407,258
4CM11_5_L_#9,D0X,1,2408,2524,117
4CM11_5_L_#9,G06,9,2525,2601,77
4CM11_5_L_#9,B0A,2,2602,2865,264
4CM11_5_L_#9,G02,5,2866,2901,36
4CM11_5_L_#9,B0A,2,2902,3152,251
4CM11_5_L_#9,G01,4,3153,3182,30
4CM11_5_L_#9,B0A,2,3183,3423,241
4CM11_5_L_#9,G05,8,3424,3498,75
4CM11_5_L_#9,B0B,3,3499,3642,144
4CM11_5_L_#9,G10,13,3643,3684,42
4CM11_5_L_#9,D0X,1,3685,3712,28
4CM11_7_R_#33,D0X,1,1,36,36
4CM11_7_R_#33,G11,14,37,99,63
4CM11_7_R_#33,B0A,2,100,303,204
4CM11_7_R_#33,G08,11,304,398,95
4CM11_7_R_#33,B0B,3,399,554,156
4CM11_7_R_#33,G05,8,555,654,100
4CM11_7_R_#33,B0B,3,655,865,211
4CM11_7_R_#33,G10,13,866,951,86
4CM11_7_R_#33,B0B,3,952,1145,194
4CM11_7_R_#33,D0X,1,1146,1333,188
4CM11_7_R_#33,G02,5,1334,1421,88
4CM11_7_R_#33,B0A,2,1422,1621,200
4CM11_7_R_#33,D0X,1,1622,1777,156
4CM11_7_R_#33,G01,4,1778,1838,61
4CM11_7_R_#33,B0A,2,1839,2042,204
4CM11_7_R_#33,D0X,1,2043,2238,196
4CM11_7_R_#33,G06,9,2239,2335,97
4CM11_7_R_#33,B0A,2,2336,2541,206
4CM11_7_R_#33,G09,12,2542,2688,147
4CM11_7_R_#33,B0B,3,2689,2895,207
4CM11_7_R_#33,G04,7,2896,2983,88
4CM11_7_R_#33,B0A,2,2984,3230,247
4CM11_7_R_#33,G07,10,3231,3345,115
4CM11_7_R_#33,B0B,3,3346,3626,281
4CM11_7_R_#33,G03,6,3627,3721,95
4CM11_7_R_#33,D0X,1,3722,3780,59
4CM11_7_R_#34,D0X,1,1,86,86
4CM11_7_R_#34,G02,5,87,141,55
4CM11_7_R_#34,B0B,3,142,332,191
4CM11_7_R_#34,G07,10,333,448,116
4CM11_7_R_#34,B0B,3,449,659,211
4CM11_7_R_#34,G01,4,660,761,102
4CM11_7_R_#34,B0B,3,762,954,193
4CM11_7_R_#34,G06,9,955,1029,75
4CM11_7_R_#34,B0B,3,1030,1262,233
4CM11_7_R_#34,G04,7,1263,1376,114
4CM11_7_R_#34,B0A,2,1377,1681,305
4CM11_7_R_#34,G09,12,1682,1809,128
4CM11_7_R_#34,B0A,2,1810,2077,268
4CM11_7_R_#34,D0X,1,2078,2319,242
4CM11_7_R_#34,G08,11,2320,2376,57
4CM11_7_R_#34,B0A,2,2377,2747,371
4CM11_7_R_#34,D0X,1,2748,3044,297
4CM11_7_R_#34,G03,6,3045,3059,15
4CM11_7_R_#34,B0A,2,3060,3316,257
4CM11_7_R_#34,D0X,1,3317,3489,173
4CM11_7_R_#34,G10,13,3490,3609,120
4CM11_7_R_#34,B0B,3,3610,3872,263
4CM11_7_R_#34,G05,8,3873,3958,86
4CM11_7_R_#34,B0A,2,3959,4119,161
4CM11_7_R_#34,G11,14,4120,4168,49
4CM11_7_R_#34,D0X,1,4169,4199,31
4CM11_7_R_#35,D0X,1,1,74,74
4CM11_7_R_#35,G08,11,75,139,65
4CM11_7_R_#35,B0B,3,140,361,222
4CM11_7_R_#35,G05,8,362,476,115
4CM11_7_R_#35,B0B,3,477,684,208
4CM11_7_R_#35,G02,5,685,774,90
4CM11_7_R_#35,B0A,2,775,1053,279
4CM11_7_R_#35,G06,9,1054,1163,110
4CM11_7_R_#35,B0A,2,1164,1379,216
4CM11_7_R_#35,G10,13,1380,1450,71
4CM11_7_R_#35,B0B,3,1451,1691,241
4CM11_7_R_#35,D0X,1,1692,1926,235
4CM11_7_R_#35,G11,14,1927,2046,120
4CM11_7_R_#35,B0B,3,2047,2232,186
4CM11_7_R_#35,G07,10,2233,2319,87
4CM11_7_R_#35,B0A,2,2320,2551,232
4CM11_7_R_#35,G01,4,2552,2615,64
4CM11_7_R_#35,B0B,3,2616,2859,244
4CM11_7_R_#35,D0X,1,2860,3041,182
4CM11_7_R_#35,G04,7,3042,3103,62
4CM11_7_R_#35,B0A,2,3104,3402,299
4CM11_7_R_#35,D0X,1,3403,3732,330
4CM11_7_R_#35,G09,12,3733,3875,143
4CM11_7_R_#35,B0A,2,3876,4064,189
4CM11_7_R_#35,G03,6,4065,4120,56
4CM11_7_R_#35,D0X,1,4121,4151,31
4CM11_7_R_#36,D0X,1,1,88,88
4CM11_7_R_#36,G03,6,89,166,78
4CM11_7_R_#36,B0B,3,167,385,219
4CM11_7_R_#36,G10,13,386,480,95
4CM11_7_R_#36,B0B,3,481,697,217
4CM11_7_R_#36,G06,9,698,811,114
4CM11_7_R_#36,B0A,2,812,1023,212
4CM11_7_R_#36,G07,10,1024,1119,96
4CM11_7_R_#36,B0A,2,1120,1315,196
4CM11_7_R_#36,G01,4,1316,1433,118
4CM11_7_R_#36,B0A,2,1434,1599,166
4CM11_7_R_#36,D0X,1,1600,1773,174
4CM11_7_R_#36,G02,5,1774,1858,85
4CM11_7_R_#36,B0B,3,1859,2035,177
4CM11_7_R_#36,D0X,1,2036,2133,98
4CM11_7_R_#36,G09,12,2134,2278,145
4CM11_7_R_#36,B0B,3,2279,2486,208
4CM11_7_R_#36,D0X,1,2487,2841,355
4CM11_7_R_#36,G11,14,2842,3022,181
4CM11_7_R_#36,B0B,3,3023,3255,233
4CM11_7_R_#36,G08,11,3256,3332,77
4CM11_7_R_#36,B0A,2,3333,3573,241
4CM11_7_R_#36,G04,7,3574,3688,115
4CM11_7_R_#36,B0A,2,3689,3891,203
4CM11_7_R_#36,G05,8,3892,3959,68
4CM11_7_R_#36,D0X,1,3960,3994,35
