video,label,id,t_start,t_end,frames
1CV12_15_R_#101,B0A,2,998,1163,166
1CV12_15_R_#101,D0X,1,1164,1204,41
1CV12_15_R_#101,G04,7,1205,1266,62
1CV12_15_R_#101,D0X,1,1267,1313,47
1CV12_15_R_#101,B0B,3,1314,1464,151
1CV12_15_R_#101,D0X,1,1465,1502,38
1CV12_15_R_#101,G10,13,1503,1564,62
1CV12_15_R_#101,D0X,1,1565,1621,57
1CV12_15_R_#101,B0A,2,1622,1763,142
1CV12_15_R_#101,D0X,1,1764,1955,192
1CV12_15_R_#101,G05,8,1956,2012,57
1CV12_15_R_#101,D0X,1,2013,2054,42
1CV12_15_R_#101,B0A,2,2055,2221,167
1CV12_15_R_#101,D0X,1,2222,2375,154
1CV12_15_R_#101,G11,14,2376,2437,62
1CV12_15_R_#101,D0X,1,2438,2488,51
1CV12_15_R_#101,B0B,3,2489,2651,163
1CV12_15_R_#101,D0X,1,2652,2696,45
1CV12_15_R_#101,G09,12,2697,2768,72
1CV12_15_R_#101,D0X,1,2769,2827,59
1CV12_15_R_#101,B0A,2,2828,3010,183
1CV12_15_R_#101,D0X,1,3011,3179,169
1CV12_15_R_#101,G08,11,3180,3245,66
1CV12_15_R_#101,D0X,1,3246,3289,44
1CV12_15_R_#101,B0A,2,3290,3466,177
1CV12_15_R_#101,D0X,1,3467,3522,56
1CV12_15_R_#101,G02,5,3523,3571,49
1CV12_15_R_#101,D0X,1,3572,3623,52
1CV12_15_R_#102,D0X,1,1,33,33
1CV12_15_R_#102,G10,13,34,103,70
1CV12_15_R_#102,D0X,1,104,113,10
1CV12_15_R_#102,B0B,3,114,260,147
1CV12_15_R_#102,D0X,1,261,285,25
1CV12_15_R_#102,G05,8,286,352,67
1CV12_15_R_#102,D0X,1,353,381,29
1CV12_15_R_#102,B0A,2,382,548,167
1CV12_15_R_#102,D0X,1,549,589,41
1CV12_15_R_#102,G03,6,590,654,65
1CV12_15_R_#102,D0X,1,655,686,32
1CV12_15_R_#102,B0A,2,687,874,188
1CV12_15_R_#102,D0X,1,875,922,48
1CV12_15_R_#102,G09,12,923,992,70
1CV12_15_R_#102,D0X,1,993,1033,41
1CV12_15_R_#102,B0B,3,1034,1200,167
1CV12_15_R_#102,D0X,1,1201,1237,37
1CV12_15_R_#102,G01,4,1238,1281,44
1CV12_15_R_#102,D0X,1,1282,1319,38
1CV12_15_R_#102,B0A,2,1320,1470,151
1CV12_15_R_#102,D0X,1,1471,1597,127
1CV12_15_R_#102,G06,9,1598,1661,64
1CV12_15_R_#102,D0X,1,1662,1702,41
1CV12_15_R_#102,B0A,2,1703,1883,181
1CV12_15_R_#102,D0X,1,1884,1914,31
1CV12_15_R_#102,G04,7,1915,1988,74
1CV12_15_R_#102,D0X,1,1989,2038,50
1CV12_15_R_#102,B0A,2,2039,2211,173
1CV12_15_R_#102,D0X,1,2212,2378,167
1CV12_15_R_#102,G08,11,2379,2448,70
1CV12_15_R_#102,D0X,1,2449,2505,57
1CV12_15_R_#102,B0B,3,2506,2678,173
1CV12_15_R_#102,D0X,1,2679,2859,181
1CV12_15_R_#102,G07,10,2860,2928,69
1CV12_15_R_#102,D0X,1,2929,2965,37
1CV12_15_R_#102,B0B,3,2966,3174,209
1CV12_15_R_#102,D0X,1,3175,3220,46
1CV12_15_R_#102,G02,5,3221,3271,51
1CV12_15_R_#102,D0X,1,3272,3351,80
1CV12_15_R_#102,B0B,3,3352,3542,191
1CV12_15_R_#102,D0X,1,3543,3592,50
1CV12_15_R_#102,G11,14,3593,3666,74
1CV12_15_R_#102,D0X,1,3667,3743,77
1CV12_15_R_#103,D0X,1,1,46,46
1CV12_15_R_#103,G03,6,47,115,69
1CV12_15_R_#103,D0X,1,116,127,12
1CV12_15_R_#103,B0A,2,128,281,154
1CV12_15_R_#103,D0X,1,282,304,23
1CV12_15_R_#103,G10,13,305,363,59
1CV12_15_R_#103,D0X,1,364,400,37
1CV12_15_R_#103,B0B,3,401,561,161
1CV12_15_R_#103,D0X,1,562,627,66
1CV12_15_R_#103,G09,12,628,694,67
1CV12_15_R_#103,D0X,1,695,742,48
1CV12_15_R_#103,B0B,3,743,910,168
1CV12_15_R_#103,D0X,1,911,945,35
1CV12_15_R_#103,G04,7,946,1009,64
1CV12_15_R_#103,D0X,1,1010,1051,42
1CV12_15_R_#103,B0B,3,1052,1219,168
1CV12_15_R_#103,D0X,1,1220,1270,51
1CV12_15_R_#103,G07,10,1271,1324,54
1CV12_15_R_#103,D0X,1,1325,1366,42
1CV12_15_R_#103,B0A,2,1367,1536,170
1CV12_15_R_#103,D0X,1,1537,1676,140
1CV12_15_R_#103,G11,14,1677,1743,67
1CV12_15_R_#103,D0X,1,1744,1771,28
1CV12_15_R_#103,B0A,2,1772,1931,160
1CV12_15_R_#103,D0X,1,1932,1975,44
1CV12_15_R_#103,G01,4,1976,2021,46
1CV12_15_R_#103,D0X,1,2022,2063,42
1CV12_15_R_#103,B0A,2,2064,2246,183
1CV12_15_R_#103,D0X,1,2247,2393,147
1CV12_15_R_#103,G02,5,2394,2431,38
1CV12_15_R_#103,D0X,1,2432,2488,57
1CV12_15_R_#103,B0B,3,2489,2653,165
1CV12_15_R_#103,D0X,1,2654,2809,156
1CV12_15_R_#103,G08,11,2810,2881,72
1CV12_15_R_#103,D0X,1,2882,2930,49
1CV12_15_R_#103,B0A,2,2931,3152,222
1CV12_15_R_#103,D0X,1,3153,3193,41
1CV12_15_R_#103,G06,9,3194,3263,70
1CV12_15_R_#103,D0X,1,3264,3307,44
1CV12_15_R_#103,B0B,3,3308,3489,182
1CV12_15_R_#103,D0X,1,3490,3524,35
1CV12_15_R_#103,G05,8,3525,3584,60
1CV12_15_R_#103,D0X,1,3585,3634,50
1CV12_15_R_#104,D0X,1,1,34,34
1CV12_15_R_#104,G08,11,35,128,94
1CV12_15_R_#104,D0X,1,129,146,18
1CV12_15_R_#104,B0A,2,147,321,175
1CV12_15_R_#104,D0X,1,322,356,35
1CV12_15_R_#104,G06,9,357,412,56
1CV12_15_R_#104,D0X,1,413,450,38
1CV12_15_R_#104,B0A,2,451,659,209
1CV12_15_R_#104,D0X,1,660,704,45
1CV12_15_R_#104,G02,5,705,748,44
1CV12_15_R_#104,D0X,1,749,792,44
1CV12_15_R_#104,B0B,3,793,981,189
1CV12_15_R_#104,D0X,1,982,1020,39
1CV12_15_R_#104,G09,12,1021,1093,73
1CV12_15_R_#104,D0X,1,1094,1145,52
1CV12_15_R_#104,B0B,3,1146,1336,191
1CV12_15_R_#104,D0X,1,1337,1556,220
1CV12_15_R_#104,G04,7,1557,1618,62
1CV12_15_R_#104,D0X,1,1619,1659,41
1CV12_15_R_#104,B0A,2,1660,1864,205
1CV12_15_R_#104,D0X,1,1865,2028,164
1CV12_15_R_#104,G11,14,2029,2105,77
1CV12_15_R_#104,D0X,1,2106,2140,35
1CV12_15_R_#104,B0A,2,2141,2327,187
1CV12_15_R_#104,D0X,1,2328,2376,49
1CV12_15_R_#104,G07,10,2377,2432,56
1CV12_15_R_#104,D0X,1,2433,2462,30
1CV12_15_R_#104,B0B,3,2463,2681,219
1CV12_15_R_#104,D0X,1,2682,2826,145
1CV12_15_R_#104,G05,8,2827,2886,60
1CV12_15_R_#104,D0X,1,2887,2935,49
1CV12_15_R_#104,B0A,2,2936,3146,211
1CV12_15_R_#104,D0X,1,3147,3188,42
1CV12_15_R_#104,G10,13,3189,3266,78
1CV12_15_R_#104,D0X,1,3267,3319,53
1CV12_15_R_#104,B0B,3,3320,3547,228
1CV12_15_R_#104,D0X,1,3548,3591,44
1CV12_15_R_#104,G01,4,3592,3630,39
1CV12_15_R_#104,D0X,1,3631,3678,48
1CV12_15_R_#104,B0B,3,3679,3877,199
1CV12_15_R_#104,D0X,1,3878,3897,20
1CV12_15_R_#104,G03,6,3898,3963,66
1CV12_15_R_#104,D0X,1,3964,4047,84
1CV12_21_R_#109,D0X,1,1,104,104
1CV12_21_R_#109,G03,6,105,211,107
1CV12_21_R_#109,B0B,3,212,469,258
1CV12_21_R_#109,G05,8,470,568,99
1CV12_21_R_#109,B0B,3,569,825,257
1CV12_21_R_#109,G07,10,826,957,132
1CV12_21_R_#109,B0A,2,958,1208,251
1CV12_21_R_#109,G11,14,1209,1318,110
1CV12_21_R_#109,B0A,2,1319,1563,245
1CV12_21_R_#109,G09,12,1564,1695,132
1CV12_21_R_#109,B0B,3,1696,1925,230
1CV12_21_R_#109,D0X,1,1926,2365,440
1CV12_21_R_#109,G08,11,2366,2504,139
1CV12_21_R_#109,B0A,2,2505,2763,259
1CV12_21_R_#109,G10,13,2764,2871,108
1CV12_21_R_#109,B0A,2,2872,3116,245
1CV12_21_R_#109,D0X,1,3117,3425,309
1CV12_21_R_#109,G01,4,3426,3526,101
1CV12_21_R_#109,B0B,3,3527,3748,222
1CV12_21_R_#109,D0X,1,3749,4006,258
1CV12_21_R_#109,G06,9,4007,4100,94
1CV12_21_R_#109,B0B,3,4101,4367,267
1CV12_21_R_#109,G02,5,4368,4466,99
1CV12_21_R_#109,B0A,2,4467,4705,239
1CV12_21_R_#109,G04,7,4706,4755,50
1CV12_21_R_#109,D0X,1,4756,4776,21
1CV12_21_R_#110,D0X,1,1,56,56
1CV12_21_R_#110,G03,6,57,130,74
1CV12_21_R_#110,B0A,2,131,400,270
1CV12_21_R_#110,G08,11,401,492,92
1CV12_21_R_#110,B0B,3,493,765,273
1CV12_21_R_#110,G05,8,766,838,73
1CV12_21_R_#110,B0A,2,839,1080,242
1CV12_21_R_#110,G04,7,1081,1160,80
1CV12_21_R_#110,B0A,2,1161,1435,275
1CV12_21_R_#110,D0X,1,1436,1743,308
1CV12_21_R_#110,G02,5,1744,1811,68
1CV12_21_R_#110,B0B,3,1812,2036,225
1CV12_21_R_#110,D0X,1,2037,2355,319
1CV12_21_R_#110,G06,9,2356,2438,83
1CV12_21_R_#110,B0B,3,2439,2687,249
1CV12_21_R_#110,G07,10,2688,2781,94
1CV12_21_R_#110,B0B,3,2782,3036,255
1CV12_21_R_#110,D0X,1,3037,3397,361
1CV12_21_R_#110,G01,4,3398,3469,72
1CV12_21_R_#110,B0A,2,3470,3774,305
1CV12_21_R_#110,G10,13,3775,3847,73
1CV12_21_R_#110,B0A,2,3848,4122,275
1CV12_21_R_#110,G09,12,4123,4202,80
1CV12_21_R_#110,B0B,3,4203,4438,236
1CV12_21_R_#110,G11,14,4439,4491,53
1CV12_21_R_#111,D0X,1,1,80,80
1CV12_21_R_#111,G11,14,81,196,116
1CV12_21_R_#111,B0B,3,197,495,299
1CV12_21_R_#111,G09,12,496,615,120
1CV12_21_R_#111,B0B,3,616,846,231
1CV12_21_R_#111,G05,8,847,959,113
1CV12_21_R_#111,B0B,3,960,1209,250
1CV12_21_R_#111,G01,4,1210,1320,111
1CV12_21_R_#111,B0A,2,1321,1603,283
1CV12_21_R_#111,G04,7,1604,1710,107
1CV12_21_R_#111,B0B,3,1711,1985,275
1CV12_21_R_#111,G02,5,1986,2073,88
1CV12_21_R_#111,B0A,2,2074,2308,235
1CV12_21_R_#111,D0X,1,2309,2649,341
1CV12_21_R_#111,G08,11,2650,2763,114
1CV12_21_R_#111,B0A,2,2764,3058,295
1CV12_21_R_#111,G06,9,3059,3184,126
1CV12_21_R_#111,B0B,3,3185,3404,220
1CV12_21_R_#111,D0X,1,3405,3702,298
1CV12_21_R_#111,G07,10,3703,3816,114
1CV12_21_R_#111,B0A,2,3817,4062,246
1CV12_21_R_#111,D0X,1,4063,4268,206
1CV12_21_R_#111,G10,13,4269,4370,102
1CV12_21_R_#111,B0A,2,4371,4604,234
1CV12_21_R_#111,G03,6,4605,4684,80
1CV12_21_R_#112,D0X,1,1,115,115
1CV12_21_R_#112,G04,7,116,216,101
1CV12_21_R_#112,B0A,2,217,462,246
1CV12_21_R_#112,G05,8,463,559,97
1CV12_21_R_#112,B0A,2,560,847,288
1CV12_21_R_#112,G03,6,848,957,110
1CV12_21_R_#112,B0B,3,958,1220,263
1CV12_21_R_#112,D0X,1,1221,1582,362
1CV12_21_R_#112,G11,14,1583,1688,106
1CV12_21_R_#112,B0A,2,1689,1953,265
1CV12_21_R_#112,D0X,1,1954,2251,298
1CV12_21_R_#112,G10,13,2252,2342,91
1CV12_21_R_#112,B0B,3,2343,2620,278
1CV12_21_R_#112,G06,9,2621,2718,98
1CV12_21_R_#112,B0A,2,2719,3040,322
1CV12_21_R_#112,G09,12,3041,3162,122
1CV12_21_R_#112,B0B,3,3163,3414,252
1CV12_21_R_#112,D0X,1,3415,3670,256
1CV12_21_R_#112,G02,5,3671,3791,121
1CV12_21_R_#112,B0B,3,3792,4043,252
1CV12_21_R_#112,G07,10,4044,4161,118
1CV12_21_R_#112,B0B,3,4162,4391,230
1CV12_21_R_#112,G01,4,4392,4507,116
1CV12_21_R_#112,B0A,2,4508,4763,256
1CV12_21_R_#112,G08,11,4764,4826,63
1CV12_21_R_#112,B0A,2,4827,4853,27
4CM11_13_R_#29,D0X,1,1,31,31
4CM11_13_R_#29,G07,10,32,99,68
4CM11_13_R_#29,D0X,1,100,142,43
4CM11_13_R_#29,B0A,2,143,334,192
4CM11_13_R_#29,G06,9,335,395,61
4CM11_13_R_#29,D0X,1,396,434,39
4CM11_13_R_#29,B0B,3,435,622,188
4CM11_13_R_#29,G03,6,623,687,65
4CM11_13_R_#29,D0X,1,688,732,45
4CM11_13_R_#29,B0A,2,733,920,188
4CM11_13_R_#29,D0X,1,921,948,28
4CM11_13_R_#29,G08,11,949,1020,72
4CM11_13_R_#29,D0X,1,1021,1083,63
4CM11_13_R_#29,B0B,3,1084,1253,170
4CM11_13_R_#29,D0X,1,1254,1284,31
4CM11_13_R_#29,G05,8,1285,1348,64
4CM11_13_R_#29,D0X,1,1349,1415,67
4CM11_13_R_#29,B0A,2,1416,1603,188
4CM11_13_R_#29,D0X,1,1604,1627,24
4CM11_13_R_#29,G09,12,1628,1698,71
4CM11_13_R_#29,D0X,1,1699,1730,32
4CM11_13_R_#29,B0B,3,1731,1921,191
4CM11_13_R_#29,D0X,1,1922,1937,16
4CM11_13_R_#29,G01,4,1938,1980,43
4CM11_13_R_#29,D0X,1,1981,2041,61
4CM11_13_R_#29,B0A,2,2042,2194,153
4CM11_13_R_#29,D0X,1,2195,2457,263
4CM11_13_R_#29,G02,5,2458,2512,55
4CM11_13_R_#29,D0X,1,2513,2590,78
4CM11_13_R_#29,B0A,2,2591,2781,191
4CM11_13_R_#29,D0X,1,2782,2908,127
4CM11_13_R_#29,G10,13,2909,2961,53
4CM11_13_R_#29,D0X,1,2962,3025,64
4CM11_13_R_#29,B0B,3,3026,3198,173
4CM11_13_R_#29,D0X,1,3199,3383,185
4CM11_13_R_#29,G11,14,3384,3435,52
4CM11_13_R_#29,D0X,1,3436,3482,47
4CM11_13_R_#29,B0B,3,3483,3678,196
4CM11_13_R_#29,G04,7,3679,3742,64
4CM11_13_R_#29,D0X,1,3743,3841,99
4CM11_13_R_#30,D0X,1,1,17,17
4CM11_13_R_#30,G02,5,18,80,63
4CM11_13_R_#30,D0X,1,81,149,69
4CM11_13_R_#30,B0B,3,150,333,184
4CM11_13_R_#30,D0X,1,334,353,20
4CM11_13_R_#30,G11,14,354,401,48
4CM11_13_R_#30,D0X,1,402,467,66
4CM11_13_R_#30,B0A,2,468,647,180
4CM11_13_R_#30,D0X,1,648,660,13
4CM11_13_R_#30,G04,7,661,718,58
4CM11_13_R_#30,D0X,1,719,763,45
4CM11_13_R_#30,B0B,3,764,971,208
4CM11_13_R_#30,D0X,1,972,1124,153
4CM11_13_R_#30,G06,9,1125,1177,53
4CM11_13_R_#30,D0X,1,1178,1231,54
4CM11_13_R_#30,B0A,2,1232,1436,205
4CM11_13_R_#30,D0X,1,1437,1461,25
4CM11_13_R_#30,G07,10,1462,1545,84
4CM11_13_R_#30,D0X,1,1546,1596,51
4CM11_13_R_#30,B0A,2,1597,1772,176
4CM11_13_R_#30,D0X,1,1773,1782,10
4CM11_13_R_#30,G05,8,1783,1839,57
4CM11_13_R_#30,D0X,1,1840,1887,48
4CM11_13_R_#30,B0B,3,1888,2097,210
4CM11_13_R_#30,D0X,1,2098,2290,193
4CM11_13_R_#30,G03,6,2291,2359,69
4CM11_13_R_#30,D0X,1,2360,2432,73
4CM11_13_R_#30,B0B,3,2433,2642,210
4CM11_13_R_#30,D0X,1,2643,2844,202
4CM11_13_R_#30,G10,13,2845,2904,60
4CM11_13_R_#30,D0X,1,2905,2968,64
4CM11_13_R_#30,B0A,2,2969,3177,209
4CM11_13_R_#30,D0X,1,3178,3200,23
4CM11_13_R_#30,G09,12,3201,3273,73
4CM11_13_R_#30,D0X,1,3274,3333,60
4CM11_13_R_#30,B0B,3,3334,3530,197
4CM11_13_R_#30,D0X,1,3531,3553,23
4CM11_13_R_#30,G01,4,3554,3605,52
4CM11_13_R_#30,D0X,1,3606,3648,43
4CM11_13_R_#30,B0A,2,3649,3808,160
4CM11_13_R_#30,D0X,1,3809,3840,32
4CM11_13_R_#30,G08,11,3841,3903,63
4CM11_13_R_#30,D0X,1,3904,3953,50
4CM11_13_R_#31,D0X,1,1,25,25
4CM11_13_R_#31,G10,13,26,78,53
4CM11_13_R_#31,D0X,1,79,123,45
4CM11_13_R_#31,B0B,3,124,294,171
4CM11_13_R_#31,D0X,1,295,314,20
4CM11_13_R_#31,G03,6,315,374,60
4CM11_13_R_#31,D0X,1,375,420,46
4CM11_13_R_#31,B0A,2,421,586,166
4CM11_13_R_#31,D0X,1,587,621,35
4CM11_13_R_#31,G05,8,622,684,63
4CM11_13_R_#31,D0X,1,685,748,64
4CM11_13_R_#31,B0B,3,749,908,160
4CM11_13_R_#31,D0X,1,909,962,54
4CM11_13_R_#31,G09,12,963,1039,77
4CM11_13_R_#31,D0X,1,1040,1112,73
4CM11_13_R_#31,B0B,3,1113,1281,169
4CM11_13_R_#31,D0X,1,1282,1513,232
4CM11_13_R_#31,G04,7,1514,1568,55
4CM11_13_R_#31,D0X,1,1569,1621,53
4CM11_13_R_#31,B0A,2,1622,1799,178
4CM11_13_R_#31,D0X,1,1800,2017,218
4CM11_13_R_#31,G08,11,2018,2088,71
4CM11_13_R_#31,D0X,1,2089,2173,85
4CM11_13_R_#31,B0B,3,2174,2351,178
4CM11_13_R_#31,D0X,1,2352,2394,43
4CM11_13_R_#31,G07,10,2395,2458,64
4CM11_13_R_#31,D0X,1,2459,2510,52
4CM11_13_R_#31,B0A,2,2511,2678,168
4CM11_13_R_#31,D0X,1,2679,2729,51
4CM11_13_R_#31,G02,5,2730,2784,55
4CM11_13_R_#31,D0X,1,2785,2828,44
4CM11_13_R_#31,B0B,3,2829,3013,185
4CM11_13_R_#31,D0X,1,3014,3168,155
4CM11_13_R_#31,G06,9,3169,3236,68
4CM11_13_R_#31,D0X,1,3237,3328,92
4CM11_13_R_#31,B0A,2,3329,3509,181
4CM11_13_R_#31,G11,14,3510,3572,63
4CM11_13_R_#31,D0X,1,3573,3640,68
4CM11_13_R_#31,B0A,2,3641,3798,158
4CM11_13_R_#31,D0X,1,3799,3813,15
4CM11_13_R_#31,G01,4,3814,3864,51
4CM11_13_R_#31,D0X,1,3865,3945,81
4CM11_13_R_#32,D0X,1,1,23,23
4CM11_13_R_#32,G05,8,24,92,69
4CM11_13_R_#32,D0X,1,93,136,44
4CM11_13_R_#32,B0A,2,137,347,211
4CM11_13_R_#32,D0X,1,348,374,27
4CM11_13_R_#32,G02,5,375,423,49
4CM11_13_R_#32,D0X,1,424,477,54
4CM11_13_R_#32,B0B,3,478,653,176
4CM11_13_R_#32,D0X,1,654,679,26
4CM11_13_R_#32,G01,4,680,732,53
4CM11_13_R_#32,D0X,1,733,791,59
4CM11_13_R_#32,B0A,2,792,972,181
4CM11_13_R_#32,D0X,1,973,1158,186
4CM11_13_R_#32,G04,7,1159,1229,71
4CM11_13_R_#32,D0X,1,1230,1305,76
4CM11_13_R_#32,B0B,3,1306,1490,185
4CM11_13_R_#32,D0X,1,1491,1531,41
4CM11_13_R_#32,G10,13,1532,1573,42
4CM11_13_R_#32,D0X,1,1574,1635,62
4CM11_13_R_#32,B0B,3,1636,1800,165
4CM11_13_R_#32,D0X,1,1801,1811,11
4CM11_13_R_#32,G07,10,1812,1877,66
4CM11_13_R_#32,D0X,1,1878,1926,49
4CM11_13_R_#32,B0B,3,1927,2130,204
4CM11_13_R_#32,D0X,1,2131,2302,172
4CM11_13_R_#32,G06,9,2303,2374,72
4CM11_13_R_#32,D0X,1,2375,2430,56
4CM11_13_R_#32,B0A,2,2431,2597,167
4CM11_13_R_#32,D0X,1,2598,2750,153
4CM11_13_R_#32,G08,11,2751,2817,67
4CM11_13_R_#32,D0X,1,2818,2871,54
4CM11_13_R_#32,B0A,2,2872,3045,174
4CM11_13_R_#32,D0X,1,3046,3086,41
4CM11_13_R_#32,G03,6,3087,3154,68
4CM11_13_R_#32,D0X,1,3155,3225,71
4CM11_13_R_#32,B0A,2,3226,3403,178
4CM11_13_R_#32,D0X,1,3404,3474,71
4CM11_13_R_#32,G09,12,3475,3551,77
4CM11_13_R_#32,D0X,1,3552,3608,57
4CM11_13_R_#32,B0B,3,3609,3791,183
4CM11_13_R_#32,D0X,1,3792,3806,15
4CM11_13_R_#32,G11,14,3807,3846,40
4CM11_13_R_#32,D0X,1,3847,3881,35
4CM11_18_R_#45,D0X,1,1,34,34
4CM11_18_R_#45,G04,7,35,79,45
4CM11_18_R_#45,B0A,2,80,362,283
4CM11_18_R_#45,G07,10,363,420,58
4CM11_18_R_#45,B0B,3,421,727,307
4CM11_18_R_#45,G02,5,728,771,44
4CM11_18_R_#45,B0A,2,772,964,193
4CM11_18_R_#45,G11,14,965,1018,54
4CM11_18_R_#45,B0A,2,1019,1181,163
4CM11_18_R_#45,G03,6,1182,1257,76
4CM11_18_R_#45,B0B,3,1258,1452,195
4CM11_18_R_#45,D0X,1,1453,1763,311
4CM11_18_R_#45,G05,8,1764,1835,72
4CM11_18_R_#45,B0A,2,1836,2014,179
4CM11_18_R_#45,G09,12,2015,2074,60
4CM11_18_R_#45,B0A,2,2075,2371,297
4CM11_18_R_#45,G08,11,2372,2423,52
4CM11_18_R_#45,B0B,3,2424,2660,237
4CM11_18_R_#45,D0X,1,2661,2892,232
4CM11_18_R_#45,G10,13,2893,2943,51
4CM11_18_R_#45,B0B,3,2944,3236,293
4CM11_18_R_#45,D0X,1,3237,3306,70
4CM11_18_R_#45,G06,9,3307,3350,44
4CM11_18_R_#45,B0B,3,3351,3595,245
4CM11_18_R_#45,G01,4,3596,3640,45
4CM11_18_R_#45,D0X,1,3641,3664,24
4CM11_18_R_#46,D0X,1,1,29,29
4CM11_18_R_#46,G11,14,30,73,44
4CM11_18_R_#46,B0A,2,74,286,213
4CM11_18_R_#46,G01,4,287,343,57
4CM11_18_R_#46,B0B,3,344,607,264
4CM11_18_R_#46,G02,5,608,660,53
4CM11_18_R_#46,B0A,2,661,824,164
4CM11_18_R_#46,G04,7,825,904,80
4CM11_18_R_#46,B0B,3,905,1187,283
4CM11_18_R_#46,D0X,1,1188,1336,149
4CM11_18_R_#46,G06,9,1337,1390,54
4CM11_18_R_#46,B0B,3,1391,1781,391
4CM11_18_R_#46,G08,11,1782,1893,112
4CM11_18_R_#46,B0B,3,1894,2181,288
4CM11_18_R_#46,G05,8,2182,2241,60
4CM11_18_R_#46,B0A,2,2242,2476,235
4CM11_18_R_#46,D0X,1,2477,2765,289
4CM11_18_R_#46,G03,6,2766,2803,38
4CM11_18_R_#46,B0B,3,2804,2950,147
4CM11_18_R_#46,D0X,1,2951,3136,186
4CM11_18_R_#46,G09,12,3137,3231,95
4CM11_18_R_#46,B0A,2,3232,3417,186
4CM11_18_R_#46,G07,10,3418,3491,74
4CM11_18_R_#46,B0A,2,3492,3674,183
4CM11_18_R_#46,G10,13,3675,3719,45
4CM11_18_R_#46,D0X,1,3720,3739,20
4CM11_18_R_#47,D0X,1,1,17,17
4CM11_18_R_#47,G02,5,18,92,75
4CM11_18_R_#47,B0B,3,93,255,163
4CM11_18_R_#47,G06,9,256,309,54
4CM11_18_R_#47,B0A,2,310,482,173
4CM11_18_R_#47,G01,4,483,535,53
4CM11_18_R_#47,B0A,2,536,727,192
4CM11_18_R_#47,G07,10,728,797,70
4CM11_18_R_#47,B0B,3,798,1050,253
4CM11_18_R_#47,D0X,1,1051,1241,191
4CM11_18_R_#47,G08,11,1242,1301,60
4CM11_18_R_#47,B0B,3,1302,1611,310
4CM11_18_R_#47,G09,12,1612,1652,41
4CM11_18_R_#47,B0A,2,1653,1920,268
4CM11_18_R_#47,D0X,1,1921,2152,232
4CM11_18_R_#47,G05,8,2153,2198,46
4CM11_18_R_#47,B0B,3,2199,2442,244
4CM11_18_R_#47,D0X,1,2443,2641,199
4CM11_18_R_#47,G10,13,2642,2682,41
4CM11_18_R_#47,B0A,2,2683,3038,356
4CM11_18_R_#47,G04,7,3039,3087,49
4CM11_18_R_#47,B0B,3,3088,3308,221
4CM11_18_R_#47,G11,14,3309,3357,49
4CM11_18_R_#47,B0A,2,3358,3621,264
4CM11_18_R_#47,G03,6,3622,3663,42
4CM11_18_R_#47,D0X,1,3664,3691,28
4CM11_18_R_#48,D0X,1,1,12,12
4CM11_18_R_#48,G09,12,13,65,53
4CM11_18_R_#48,B0A,2,66,270,205
4CM11_18_R_#48,G02,5,271,318,48
4CM11_18_R_#48,B0B,3,319,507,189
4CM11_18_R_#48,G01,4,508,546,39
4CM11_18_R_#48,B0A,2,547,801,255
4CM11_18_R_#48,D0X,1,802,1001,200
4CM11_18_R_#48,G11,14,1002,1030,29
4CM11_18_R_#48,B0A,2,1031,1137,107
4CM11_18_R_#48,G04,7,1138,1204,67
4CM11_18_R_#48,B0B,3,1205,1557,353
4CM11_18_R_#48,D0X,1,1558,1784,227
4CM11_18_R_#48,G03,6,1785,1836,52
4CM11_18_R_#48,B0B,3,1837,2188,352
4CM11_18_R_#48,G07,10,2189,2256,68
4CM11_18_R_#48,B0B,3,2257,2537,281
4CM11_18_R_#48,D0X,1,2538,2712,175
4CM11_18_R_#48,G08,11,2713,2774,62
4CM11_18_R_#48,B0B,3,2775,2943,169
4CM11_18_R_#48,G05,8,2944,2994,51
4CM11_18_R_#48,B0A,2,2995,3347,353
4CM11_18_R_#48,G10,13,3348,3406,59
4CM11_18_R_#48,B0A,2,3407,3622,216
4CM11_18_R_#48,G06,9,3623,3669,47
4CM11_18_R_#48,D0X,1,3670,3697,28
4CM11_20_R_#41,D0X,1,1,59,59
4CM11_20_R_#41,G08,11,60,145,86
4CM11_20_R_#41,B0A,2,146,322,177
4CM11_20_R_#41,G10,13,323,406,84
4CM11_20_R_#41,B0B,3,407,619,213
4CM11_20_R_#41,G06,9,620,685,66
4CM11_20_R_#41,B0A,2,686,845,160
4CM11_20_R_#41,G11,14,846,925,80
4CM11_20_R_#41,B0A,2,926,1108,183
4CM11_20_R_#41,D0X,1,1109,1470,362
4CM11_20_R_#41,G01,4,1471,1583,113
4CM11_20_R_#41,B0B,3,1584,1721,138
4CM11_20_R_#41,G03,6,1722,1768,47
4CM11_20_R_#41,B0B,3,1769,1975,207
4CM11_20_R_#41,D0X,1,1976,2226,251
4CM11_20_R_#41,G04,7,2227,2320,94
4CM11_20_R_#41,B0A,2,2321,2528,208
4CM11_20_R_#41,G09,12,2529,2607,79
4CM11_20_R_#41,B0A,2,2608,2786,179
4CM11_20_R_#41,G07,10,2787,2869,83
4CM11_20_R_#41,B0B,3,2870,3068,199
4CM11_20_R_#41,D0X,1,3069,3349,281
4CM11_20_R_#41,G02,5,3350,3456,107
4CM11_20_R_#41,B0B,3,3457,3622,166
4CM11_20_R_#41,G05,8,3623,3693,71
